[2017-02-08 05:52:00] main.DEBUG: cache_invalidate:  {"method":"GET","url":"https://newtype.com.au/mens/bottoms.html","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_131","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_132","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_131","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_132","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_131","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_132","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_131","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_132","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_26"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"identifier":"Magento\\ConfigurableProduct\\Model\\Product\\Type\\Configurable26_0"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_26","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_category_product_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_category_product_25","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_category_product_128","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_131","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_132","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_131","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_132","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_26","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_26","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_131","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_132","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_26","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_26","catalog_category_product_2","catalog_category_product_25","catalog_category_product_128","catalog_product_131","catalog_product_132","catalog_product_133","catalog_product_134"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_26","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_26","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_category_product_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_category_product_25","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_category_product_128","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_131","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_132","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_133","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/26/type/configurable/store/0/set/10/key/01574e287b48a0d53a5106dc0157e4318380c0e2f18665d2998179b7068f2d2c/back/edit","invalidateInfo":{"tags":["catalog_product_134","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/3cf3f01fe3e153df5351b92dbcee4cbdf24a05ffc9c869e6069c1fbeae951e10/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:33] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/catalog/product/edit/id/26/set/10/type/configurable/store/0/key/f604603bb05efa8536828b1edc9eeb5ce0fd679a478164557c895eff0eb8fd12/back/edit/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:33] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/index/key/f2c54e7c4f2d458a8b7fb058c8226f072b057b72b2a7828c30836f892f01bd92/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-19 22:07:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"},"is_exception":false} []
[2017-03-19 22:07:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"},"is_exception":false} []
[2017-03-19 22:07:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"},"is_exception":false} []
[2017-03-19 22:07:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"},"is_exception":false} []
[2017-03-19 22:07:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"},"is_exception":false} []
[2017-03-19 22:07:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"},"is_exception":false} []
[2017-03-19 22:07:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"},"is_exception":false} []
[2017-03-19 22:07:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"},"is_exception":false} []
[2017-03-19 22:07:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_1"},"is_exception":false} []
[2017-03-19 22:07:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_customer_grid_flat_2"},"is_exception":false} []
